user_id,date_of_activation,login_count,total_vault_events,time_to_activate
51b04424c6e3fed87bddd6ea8e93adad,2020-02-29,2.0,5.0,5992.0
ddfda7d443a45734d84022fef018c3d4,2020-02-29,1.0,4.0,21085.0
f6fe75208ffe14f73977707fe8206a18,2020-02-29,2.0,6.0,17379.0
9df576896c64e85debea4e039c5670df,2020-02-29,5.0,16.0,5690.0
4a63c619ab24047bba2e90f0b6732850,2020-02-29,2.0,11.0,21372.0
0d95bfc22300abe799ab0dcfcf4f4041,2020-02-29,6.0,16.0,26940.0
78d3bd5b32494391a2ea3613f2b9f544,2020-02-29,0.0,5.0,1287.0
9d44e2d520b94006529b4324785597a3,2020-02-29,6.0,17.0,24.0
9d88200493d5d6fd8193102eddb5fe07,2020-02-29,9.0,21.0,8715.0
e2ea4d1858c59c29e125febc15a88140,2020-02-29,3.0,9.0,11722.0
6d087d6b7447b42318f0e21e1c242177,2020-02-29,9.0,26.0,4689.0
a19fdaf8d5c6f00394bec91a7df93ab2,2020-02-29,2.0,9.0,3826.0
67d3d69efc2e5318c5cc88b97e2629b1,2020-02-29,3.0,7.0,60031.0
8699e4519f507ff0c3430557f4793368,2020-02-29,9.0,26.0,2865.0
148d6f05aa3668da23a75d2cd273ec76,2020-02-29,1.0,6.0,29639.0
5429dc58fde572098fe559296978fbdc,2020-02-29,1.0,7.0,24246.0
5451cad2b520aa08840d702427197b0d,2020-02-29,0.0,3.0,17680.0
48e4dd3e64d061f1f969a8f1866c0172,2020-02-29,4.0,17.0,843.0
0b15a1d836f265e1a65346746e48fa54,2020-02-29,4.0,5.0,5655.0
49edff7c94cd7f730e3fe7b7087020bb,2020-02-29,6.0,24.0,45109.0
c07b6f6fded69c066291923824114aa5,2020-02-29,1.0,10.0,9980.0
d4891bcad51696a3f5836123c2ea48a5,2020-02-29,8.0,28.0,42757.0
a9a5596afc1c05431542c13f51338e62,2020-02-29,6.0,11.0,5928.0
3a28c262456455298ffbea787364c0a8,2020-02-29,9.0,32.0,25088.0
5c18fa0a0979c2090a06781c1b49e563,2020-02-29,1.0,7.0,12219.0
30c92088cf9d11de3d26b9b18328bfcb,2020-02-29,9.0,32.0,13093.0
2b183409c92cb824833e415bf4910aa3,2020-02-29,4.0,11.0,26071.0
40d506412901de962a7e7da8537eb6ec,2020-02-29,1.0,8.0,29144.0
ea120f93d0b21d97400d4106370fd743,2020-02-29,2.0,9.0,20167.0
f5b2fdc64a6538ef731a0ad6a69dda70,2020-02-29,4.0,15.0,7323.0
743f0cada5c4e0d2ad56fa46654c2ab9,2020-02-29,6.0,13.0,2693.0
f0be12df3e3ef2e6c927fd99042c40f6,2020-02-29,0.0,1.0,43289.0
02debf37e4612242f2afd0f9ec2cd39e,2020-02-29,4.0,19.0,37050.0
f2379787c36890a7da99101ef29079d5,2020-02-29,1.0,3.0,35691.0
0909a3512ec6ac19dc0a87bb09d78e43,2020-02-29,9.0,15.0,26936.0
094d1901a4d886d4c15de1e0efd5f7d6,2020-02-29,1.0,3.0,5419.0
193d8c150004d8e49dafc4c48a32a4ef,2020-02-29,1.0,5.0,21484.0
c1d24503b89c00663b7d145fd5f72bb0,2020-02-29,6.0,16.0,10835.0
2199ba4d2105c03bb5d74d05e3e471ca,2020-02-29,7.0,26.0,16548.0
04b00f80b7976d7eae4e7c11b70bd590,2020-02-29,2.0,6.0,27699.0
cbb4f953f676469f967c6c2d59298439,2020-02-29,5.0,24.0,11212.0
f90376b57b7824df320e6828d2aa59fe,2020-02-29,6.0,23.0,5576.0
4b10d7b6e7b031b47fc668d905773cd4,2020-02-29,3.0,15.0,29883.0
e16e5fc6b9f5773b675917f93c85693e,2020-02-29,9.0,27.0,37155.0
2e7433dcd75a8d66c133bbdb9c7d2e06,2020-02-29,0.0,,137.0
95166186b093353d098f137c4ac560a6,2020-02-29,7.0,14.0,18369.0
43ac92435c340dbb3c74518094cf92d4,2020-02-29,3.0,8.0,4645.0
64290d9636f07001e1784adce7d2e4e7,2020-02-29,3.0,14.0,247.0
7f47d4aa37461832c95c0b040f332069,2020-02-29,2.0,3.0,13955.0
b454017e5c3d306df626421f85611a32,2020-02-29,3.0,10.0,31754.0
f51bfbf7977f670f886447cdb0c7ce45,2020-02-29,9.0,24.0,556.0
8bcb045900fdd1932236b128dfe31879,2020-02-29,5.0,14.0,1755.0
9c9eaaa3918803afe679184216e8e8f3,2020-02-29,3.0,7.0,902.0
a8f1f9648aaac312464dbc7625c2d7b0,2020-02-29,4.0,13.0,18590.0
8be08fd49e9edbce6ca5733e0fde74c5,2020-02-29,7.0,29.0,17330.0
1a02ada9d9f976330d41d3acf252085f,2020-02-29,0.0,2.0,1534.0
9ab1d28bd03f68f58949373a280ccee7,2020-02-29,6.0,23.0,1163.0
59cb973ce1bc127f5c431f5d09b71b82,2020-02-29,10.0,25.0,10075.0
9bb2ce6e91999509e8538e51be1d07e6,2020-02-29,3.0,9.0,8885.0
d835af87d69c89a028cdce296ede1bec,2020-02-29,7.0,19.0,17931.0
5a3e486f3bb4d7ca0b14cb89bd288208,2020-02-29,8.0,15.0,479.0
896425059ace69802cec848090d6f66b,2020-02-29,0.0,4.0,1475.0
32d5d14c7c987b3beb1d71a14a6a4a9e,2020-02-29,0.0,,1886.0
8513940cc9daff2b127f0a6ce80e654d,2020-02-29,3.0,10.0,5974.0
ad40da526aa382d41bae3860da91a4d8,2020-02-29,5.0,7.0,37691.0
78fb6c0b07b94fb925b6b0637bf2f8db,2020-02-29,1.0,2.0,96.0
ad9e56ed927645395afb887614d0df6e,2020-02-29,6.0,14.0,2724.0
bc7557cd0e2d4f80da33c3353f0ad658,2020-02-29,8.0,18.0,19111.0
09d8c4a2f2018c04bbb7441a978f3cb2,2020-03-01,1.0,5.0,26704.0
29aeb0ae0d4985252a59815d0d67f816,2020-03-01,1.0,4.0,25606.0
20f29a7413b0b30587ef1f5a25de478d,2020-03-01,10.0,19.0,17058.0
1cc498e9f0524bc624e9af9d80b64289,2020-03-01,8.0,17.0,18770.0
1188333e444f663677b5626aa401bf17,2020-03-01,8.0,33.0,8696.0
21961a9ad9a9acc0e4a9442798e527ae,2020-03-01,1.0,5.0,7952.0
f9a0561415e813643d423e315568a2a2,2020-03-01,8.0,28.0,50805.0
6a9d4303bae581903ade596cc66a9589,2020-03-01,9.0,25.0,2263.0
3cbe5b2fb23143268eb0041029f5852d,2020-03-01,9.0,33.0,3495.0
67f5f3aa427a1ad21cc3eb85c1651ee6,2020-03-01,8.0,31.0,27331.0
431b58cbe20184214c09c9762c9b7945,2020-03-01,4.0,12.0,8183.0
13beecc951eeb9489e0f4afc20fb4dfe,2020-03-01,6.0,19.0,31843.0
527c599a7db91cd36e0c6d1f4c70c267,2020-03-01,10.0,30.0,58448.0
b1da8f366cb6a124e764313391bd0826,2020-03-01,6.0,18.0,42916.0
38ade2f0366056e7453c89c8118693d5,2020-03-01,9.0,32.0,6438.0
303c4710acf7b61adef8b70253731c92,2020-03-01,1.0,7.0,52366.0
3849c4f5523f31f0ed3ef21762eda568,2020-03-01,7.0,19.0,11213.0
26fc139645c0ede87fbc1d05043d12d8,2020-03-01,5.0,13.0,51609.0
56d6ceff5b41457ab9b6fa8e214bf5c4,2020-03-01,6.0,17.0,10769.0
328a0d344db619dfaae82b06534bea6e,2020-03-01,8.0,20.0,2768.0
8b0fe6956f3e0a574e1944db1f8e10b0,2020-03-01,5.0,15.0,5326.0
665db38c99016cac08aa5e04fbaa970d,2020-03-01,1.0,4.0,50235.0
8bcf3c690fd0d4e67b36bfabe4eaa3db,2020-03-01,8.0,21.0,2371.0
fe88a3502d0e40e379acd6d283949df8,2020-03-01,9.0,25.0,3404.0
31c0cb07363f5075f2497b616eae0c1b,2020-03-01,10.0,29.0,43402.0
20dbc094132754149a514a0d1020a537,2020-03-01,5.0,19.0,12751.0
c7f2eed938c1315628b13d5c8a783d94,2020-03-01,9.0,23.0,2361.0
acff3bccbc767dc9fb8f9fff6db86ff1,2020-03-01,4.0,10.0,10348.0
c816c72b35c754681ad3dd0baa7c57b8,2020-03-01,10.0,31.0,15087.0
68697dcb818d94e3f16582dd32191b59,2020-03-01,8.0,19.0,41278.0
7b6241d41af17b3247ca4e3848668f17,2020-03-01,3.0,4.0,6130.0
79275d2538baaa7d030a2922f1796199,2020-03-01,4.0,22.0,21966.0
e8069f30a6a984a3d75d6add0005b511,2020-03-01,2.0,9.0,51343.0
7e6806d3ae54b95dc4883a7138f0de08,2020-03-01,4.0,11.0,26603.0
fd5debf756b90895441536c488feee71,2020-03-01,0.0,1.0,64451.0
d88998871d5ffcb90c2131704689f136,2020-03-01,2.0,8.0,41468.0
601416dbbc00b2409139ee3e5a07e2ca,2020-03-01,1.0,4.0,49068.0
315a9ec8b258cbf0fe6a2deabad89ade,2020-03-01,6.0,20.0,26970.0
bb5c6c39887dbfe88556604c892c344d,2020-03-01,10.0,40.0,18169.0
9828facabdbf52a0fe944bd997b39ae7,2020-03-01,7.0,12.0,18332.0
543c2e9f44ee3524472bfee61b04a67a,2020-03-01,2.0,10.0,27770.0
84150a0f1d8ff90919c628cefa4b23cb,2020-03-01,10.0,19.0,47660.0
f6195a295cb25bb9bb43df62a31f6b04,2020-03-01,2.0,9.0,2020.0
b9f4aa5c9b6e458e5834f5d1775f5186,2020-03-01,0.0,3.0,18022.0
675cf182f1dde901fdbc15fe5b80b844,2020-03-01,6.0,16.0,27927.0
aa9aacbaa37f04b0ca0e9ef1edf66bfa,2020-03-01,9.0,26.0,59441.0
2316701729e6b9ed5ab6d15f59178d5f,2020-03-01,9.0,23.0,3123.0
1ac6ba5a0cf2d822e37ab0009df452bb,2020-03-01,0.0,4.0,9824.0
99dd1c2bd585f361181a7fa3e69dcaea,2020-03-01,4.0,13.0,17897.0
427cae056ecd4806eb690e32b8f89fe8,2020-03-01,7.0,21.0,12728.0
bf6100c6d8f6899fe48589637d9b60cb,2020-03-01,0.0,2.0,25774.0
c65c865cf564caf070355805a3787210,2020-03-01,3.0,4.0,22168.0
f37a40e038cb478f0c4307879f829825,2020-03-01,4.0,12.0,20883.0
e582c221ca49ce2be055a26528d085dc,2020-03-01,0.0,3.0,18147.0
34fb1dbd75c6dc2e118b617c33125659,2020-03-01,2.0,12.0,2342.0
e373463892c9a8e8e8760b6d4b5f2f80,2020-03-01,4.0,17.0,8288.0
38ce5ba9cf566d82e378bed4cf3dcdea,2020-03-01,10.0,31.0,29970.0
3435aa3a2fdbec0a36b19dc0f73a109b,2020-03-01,10.0,34.0,56762.0
05ab199981a6fa6161998be495ee48ea,2020-03-01,7.0,20.0,2025.0
f3a75b3a11ee9fdc373dc8038a327862,2020-03-01,0.0,4.0,6045.0
f1e9663df469478c55ddedc51dbcff70,2020-03-01,2.0,7.0,17144.0
eaab06fb438cb65d0c3252fa4be2971e,2020-03-01,2.0,8.0,7999.0
242115584c9a17f77e7a512b424acc23,2020-03-01,6.0,11.0,2845.0
20bb4693a96756739975f44390f8408c,2020-03-01,10.0,32.0,5720.0
04737df15cd1ea7b8293021e6f09ffa1,2020-03-01,4.0,15.0,3487.0
4508f32dba3f3e8a3fa0d2b1155d6d53,2020-03-01,5.0,18.0,53615.0
4e7f753342f7b7b54f1dcab67c516742,2020-03-01,3.0,14.0,59782.0
43af04935cfcc290e8b2228600c1caf7,2020-03-01,3.0,13.0,47381.0
2c47d57bbe3f003b20490c54e32aa9b5,2020-03-01,1.0,6.0,5938.0
e487df228e4f47c02e8ac62ad74d4753,2020-03-01,3.0,12.0,4699.0
8075b62b1a5116ca13710b03a00441a4,2020-03-01,7.0,27.0,4521.0
b7d6009cf60435464b23b24b9817ff34,2020-03-01,10.0,28.0,12489.0
39b02a35314a0122e4cc7dabbdf8dd7d,2020-03-02,2.0,12.0,8466.0
8a588c494a5e3ae574720690433300e5,2020-03-02,7.0,22.0,39382.0
86fa60042a297ad7fc61347c7d4759d9,2020-03-02,10.0,22.0,41734.0
90af22f7d762048ae04590d348a83720,2020-03-02,2.0,11.0,12479.0
2b712652b7053cee526c04fa77993fbe,2020-03-02,0.0,3.0,32611.0
502f56cb9691e79b851516534995c7e6,2020-03-02,1.0,3.0,2503.0
35dd980f68f8e43cd214921d2464cbae,2020-03-02,10.0,28.0,33038.0
8c04d7206ff2d64ad80173b937cb707b,2020-03-02,3.0,11.0,42508.0
8adb3de7f7bdd3e0014bc6b1a627729b,2020-03-02,4.0,17.0,24073.0
eef3a9df5dc8a7fa617a31410f8125ff,2020-03-02,7.0,18.0,16902.0
61b29b8b7970a7413f28fc54fed98bf3,2020-03-02,10.0,34.0,3889.0
c8cbd559d90eae8dbea629eb9c9045ac,2020-03-02,4.0,3.0,9855.0
9f5cbacad8b6cd3e3176e224260a07ee,2020-03-02,3.0,8.0,42449.0
76d3e25cf9e32c86cbcfa24e0997e47e,2020-03-02,3.0,7.0,1522.0
3fc72a089ad6357955e58e1d41e421c2,2020-03-02,0.0,2.0,6276.0
e8f813bdfa26db250e6837264f3275cf,2020-03-02,4.0,17.0,24127.0
73db5c8c6fc5f343e5f43e1cacfa3dae,2020-03-02,3.0,5.0,8409.0
c93f7889221e33aaff923d5928e7468b,2020-03-02,9.0,24.0,12579.0
d5afae10a22096f580ae64b9138d6df8,2020-03-02,4.0,17.0,5887.0
e735b0024371df1eff0539efc0799bef,2020-03-02,3.0,4.0,18358.0
a382b4db93aacaf59707d615a10bf1e1,2020-03-02,6.0,19.0,40843.0
81824de5094e1577123c49c1c481b307,2020-03-02,10.0,23.0,3117.0
687e4bc1b63ae59301164e5186d32d3d,2020-03-02,7.0,22.0,10211.0
df196e72fceecf3119d3f9868462c0f0,2020-03-02,3.0,9.0,9331.0
3b1d6f287b11751ea24dad5ee90537c5,2020-03-02,0.0,2.0,4044.0
82a19f6842823106cb1fe8ac26e7054d,2020-03-02,6.0,11.0,56107.0
3f472c6e165373239a3120c1274ef6bd,2020-03-02,6.0,9.0,33632.0
4edd7cb132afbe5a7d0f9aade664296b,2020-03-02,7.0,15.0,37962.0
2c62fe4c427854072b52df57dc7073b9,2020-03-02,4.0,12.0,14810.0
883e6cad1c088e0db12df5d044af9620,2020-03-02,2.0,6.0,71959.0
4de041f6f407fb1823084ee27812b919,2020-03-02,7.0,15.0,46377.0
b6154ad5a3c384ddae55df870ba82f0c,2020-03-02,3.0,7.0,66012.0
68d61c4218de8dcbe887a0fa9409fefd,2020-03-02,5.0,12.0,34957.0
44e9f6b07ca4b52603c571786bd050d9,2020-03-02,9.0,23.0,48216.0
3527f57a79bceb646394494923724d7f,2020-03-02,5.0,19.0,18932.0
58b1cc5297ca20f42c39188a3677bda4,2020-03-02,5.0,9.0,986.0
2b54f35e81b5deb7ad518edb10140251,2020-03-02,3.0,7.0,13170.0
725eeeee8426c704d6372b0bd8c1aa41,2020-03-02,4.0,14.0,16774.0
1f51092fcf7a898192aa3c76536494d9,2020-03-02,7.0,21.0,16992.0
d9fa815c7bc1bd398979599e30565304,2020-03-02,4.0,17.0,52230.0
f4ff737603bf55b5fdae7c820bd3f760,2020-03-02,1.0,3.0,8504.0
207b59c748e0b53fc6a1aef9907a3294,2020-03-02,3.0,13.0,43557.0
2032462c20f801b72f16bf752a79b383,2020-03-02,1.0,9.0,25601.0
e2e459307fc557174d6be336ff3036a1,2020-03-02,3.0,11.0,12438.0
b3a96a85ce73cb307cc8d35c441db4d9,2020-03-02,5.0,6.0,40602.0
b779d69787cd38a93ac5885137947ad1,2020-03-02,1.0,6.0,15903.0
144bbf956c701374b4053f435d9a9cff,2020-03-02,2.0,11.0,10923.0
8fdc95907022009e7157de555f138233,2020-03-02,6.0,13.0,42887.0
ed508d1904bb426542510d3d477f9bbe,2020-03-02,2.0,5.0,2950.0
4d4e3186577bf25b5db5bf4fff2db021,2020-03-02,8.0,18.0,44757.0
34578c9cbdcef647356b5ded71acda52,2020-03-02,2.0,1.0,12998.0
4396505b6b90c9428d0569165bf6b208,2020-03-02,1.0,6.0,15230.0
190fcb9a61c2496fd32f1127e1f7dba9,2020-03-02,8.0,19.0,43252.0
76d65f429c4f2e84a4ee9e011714e7d0,2020-03-02,1.0,9.0,29754.0
7cb71c80dc1069b2dd1ba262f9473553,2020-03-02,8.0,20.0,93.0
6f5d99d0e2237cce71b8d65a8bd5916b,2020-03-02,7.0,19.0,73238.0
0d85d23395d0afa8b8d12488919061b7,2020-03-02,2.0,8.0,55633.0
8c5f350349f4f52669341f02293d281a,2020-03-02,5.0,11.0,49800.0
1597bab48399994e11c8d19a980b85c2,2020-03-02,6.0,21.0,31672.0
8541ab49606aa3c1be25f50672479b55,2020-03-02,5.0,14.0,2806.0
cdfcb93d8b9f42d05e7adad128418cfb,2020-03-02,10.0,28.0,19591.0
62693b490e532fb38adfd7144640d43c,2020-03-02,4.0,11.0,19733.0
5051cab3db10c2be530fafce6c48b015,2020-03-02,4.0,11.0,22637.0
3876e4d295db40c540832f7aad5f8121,2020-03-02,6.0,18.0,4620.0
e8c8e9ab3e15a23de128e87cb2ca3888,2020-03-02,4.0,22.0,4545.0
8a5e488ccd1c7fc680a18c274dec4290,2020-03-02,4.0,9.0,10970.0
7c05373b7440b0035584db11dcc63974,2020-03-02,0.0,4.0,14780.0
ae8aa4ebea1d720cd901bc020fb1b5a8,2020-03-02,4.0,12.0,50774.0
d07cbf63cad78fe1ead000cc785b74c2,2020-03-02,7.0,13.0,23118.0
c0bafae78f008bae6cb60c4f33197b52,2020-03-02,3.0,10.0,2040.0
2e22b264e5691394ba83c5c63a3f0fb7,2020-03-02,7.0,30.0,32481.0
da9867887438cdf72c616991f25af88e,2020-03-02,3.0,8.0,28913.0
9be0325feb54bc36e4dcdf564c4e3a22,2020-03-02,2.0,8.0,5444.0
957b75eec1702b0eaf7ac0f4608c56ff,2020-03-02,3.0,6.0,4916.0
8983e404de95025270a2b30174717a3e,2020-03-02,10.0,43.0,72184.0
e6a6661f79d0b4f1b575f4764c5ce50c,2020-03-02,7.0,27.0,16740.0
86d4854b21e560c594bd3cf2e28f2067,2020-03-02,1.0,6.0,3240.0
bf38c69a9de631474b235e386309bce1,2020-03-02,8.0,29.0,5022.0
2d947387c033361644fd3fd3d7352497,2020-03-02,10.0,19.0,24089.0
98ea05f9fe0999c2752b03b61b45d296,2020-03-02,0.0,,2414.0
680ccfea3d33ec48ea47988be8c5e3e6,2020-03-02,9.0,27.0,71210.0
305993e45d558a4c34e3e1b044d805d9,2020-03-03,7.0,20.0,9668.0
0715d3283e7d4df5469e85b708538d27,2020-03-03,1.0,,8483.0
37a886e4cdddb4272acd951e5d0f9d49,2020-03-03,8.0,26.0,45779.0
c981fe8460548d54f0331e4510053374,2020-03-03,4.0,5.0,18168.0
ef1cedd20670a376c35d3a4614abb2fb,2020-03-03,3.0,10.0,16339.0
0c53a5bd78b3af45514e773e764c604d,2020-03-03,4.0,11.0,68230.0
9d2e15c0dd4a89eb3f0f5b0ee672c699,2020-03-03,9.0,29.0,33990.0
e8ea1c8c5a4dfb168941786b76f0d134,2020-03-03,1.0,5.0,7131.0
eb832bef7039313bccb98659d87d33e1,2020-03-03,4.0,12.0,17458.0
38d5fd8b136fd9a8805b49fefaa677cc,2020-03-03,3.0,9.0,45219.0
5adb0ad062cb49a2e434f126230fd642,2020-03-03,6.0,5.0,5072.0
b479da494556fec1449be98ba0a53c51,2020-03-03,8.0,21.0,39979.0
0ee13181ce251783cdbda62ed0110575,2020-03-03,3.0,14.0,2685.0
5eed675407f15a3e8b9fbf5112944b86,2020-03-03,6.0,13.0,5523.0
03722dcc4467533ac6daa8388187be78,2020-03-03,10.0,21.0,28563.0
9363c1c18f8c59f598938286ac5107d0,2020-03-03,9.0,21.0,580.0
da16eac452234fa005f0947b062aed9e,2020-03-03,7.0,29.0,14835.0
a92ecfc56393e4c5847c69b0a329287e,2020-03-03,10.0,25.0,16843.0
d06ec1f0dd2b1fe178b4de26c8b412fe,2020-03-03,9.0,24.0,12059.0
0120b07a45ac50b81a1a08594ee462b1,2020-03-03,9.0,28.0,24805.0
748d44fe99893a09cb855508dbed8f6f,2020-03-03,5.0,13.0,5232.0
ae59aefb0fe4bd3d730b643f25fe08ea,2020-03-03,7.0,19.0,6718.0
c8d43f47fbbe300034228310234497ea,2020-03-03,10.0,30.0,45785.0
06ae3c4ffd00cb70807581e4a589ee89,2020-03-03,2.0,8.0,7532.0
5dc6739183e26959ff528838abfc8daf,2020-03-03,10.0,26.0,9413.0
ba1a8e7875023c0c0bf46a3483053901,2020-03-03,1.0,6.0,9542.0
1aa63a996e30a13738550247d2dea7c4,2020-03-03,4.0,14.0,39362.0
003270fcda16299dff54a589bb8a73d5,2020-03-03,5.0,15.0,13720.0
663aaea7c3bdae39afc56ac51e4f7712,2020-03-03,1.0,3.0,58128.0
d9e0a4251dd3ffac7ca8ed9406ff33b2,2020-03-03,10.0,37.0,2293.0
f0a3fe3f7a22610d3be0cb889628f09c,2020-03-03,0.0,3.0,52903.0
2cf355a535e405578682a1c9f906d8fe,2020-03-03,4.0,9.0,39802.0
7674fe2901068cc64e05a88647ae07e7,2020-03-03,1.0,9.0,17195.0
0a541f2370f9d3c218bfd37a803f56f0,2020-03-03,1.0,8.0,8060.0
095af1af965597a05341c787b2364db8,2020-03-03,9.0,26.0,31428.0
519defa682e577f68fedca20055b4156,2020-03-03,7.0,21.0,1946.0
91a9e013b84ab4d0a3fdeedf7d8c0517,2020-03-03,9.0,19.0,45112.0
233b8fbc5c43646912aa33c001df0f4b,2020-03-03,7.0,21.0,50106.0
9a3def08ffb6c0279560dd38eb5d4460,2020-03-03,5.0,17.0,6850.0
3b6135e52983be3ac1b32f68cc573a06,2020-03-03,4.0,8.0,2040.0
ff5d9c959c2fa8e8ba0d7bac6fae410e,2020-03-03,8.0,22.0,76439.0
3399e88d999fe0cf4d628d82d156c384,2020-03-03,8.0,22.0,63053.0
de93d88f839bbdcb4a67021d17c4f454,2020-03-03,9.0,19.0,1393.0
43c15c26f0ef6f4b925447f314f3aa56,2020-03-03,7.0,21.0,57288.0
2098ef2c8acccc5e4e7babef668252ca,2020-03-03,5.0,9.0,24269.0
735a6e5a88f4ff6c6e41d57abb6cc96a,2020-03-03,0.0,,7558.0
d369594fae97366c51c8438a97ed59dc,2020-03-03,0.0,5.0,13080.0
34fb2d4ea380d606a0855a29d95f1032,2020-03-03,10.0,25.0,23924.0
fb168a4b2515c8efcd545433aeb1f979,2020-03-03,10.0,16.0,34340.0
5c2f290606561549320e5b85e3cbd478,2020-03-03,3.0,10.0,23357.0
81a837aca36741631bfe5fc5b6dd0c9d,2020-03-03,1.0,7.0,5599.0
a616905b5e1562129cee6f793491c879,2020-03-03,0.0,,45432.0
07bbfd740d4b867d436169cdeb00a41b,2020-03-03,2.0,4.0,16821.0
e9c0a23fddd0f4fdf24a5361f45ac00c,2020-03-03,8.0,15.0,15151.0
7fd530409501f6e575bbb11ae6b0c6e2,2020-03-03,10.0,24.0,2026.0
e46134a07df6ad6e630a4d44d3b01f46,2020-03-04,9.0,18.0,9537.0
f6a628107ff834e1ec9070746166261a,2020-03-04,8.0,19.0,4957.0
4e72b63cc8c88dfcfc4e67b2caba26b8,2020-03-04,9.0,21.0,10746.0
21eafb9c1fb05e180a33f7c0621d1c22,2020-03-04,10.0,30.0,34203.0
177d4448bed736f2b4908c189fbfe9ee,2020-03-04,0.0,4.0,2954.0
434699f3c1cc992a1aca07937c9e5563,2020-03-04,10.0,19.0,6179.0
982a5fd2bf8b2f5d9c5f1c0e3722239d,2020-03-04,0.0,1.0,46022.0
ba9d002320ce2a1d036a18911e1f60b6,2020-03-04,7.0,21.0,8371.0
d862da36e151cb82bd5708f76b24f185,2020-03-04,4.0,9.0,6047.0
5b7fd0fcc00f5f88cef1a00a8caa4f61,2020-03-04,2.0,8.0,9520.0
81f19bb41cc720b4e3cab7c8e936c4d1,2020-03-04,1.0,5.0,10494.0
49560a20f1fbdea56779dae6fd8d54f5,2020-03-04,8.0,28.0,59354.0
00fc4d13fc7179fc41fdf5468debd84c,2020-03-04,8.0,22.0,8437.0
bd6698f8a86f6a796ceca14513bff4ac,2020-03-04,6.0,12.0,14681.0
d3f7a8a8ebd9d874e96c05e05054c061,2020-03-04,2.0,10.0,8898.0
ae42d28e5f4f6ce5e953b86b6af36a23,2020-03-04,7.0,20.0,20.0
7fbd891027f33d6da3b9be24b533889f,2020-03-04,4.0,12.0,7535.0
0e60ece33a226721167a5284062924fa,2020-03-04,5.0,5.0,11129.0
78f7235b185367266690b0680d831caa,2020-03-04,9.0,29.0,53710.0
bac098a6c6b4ccfea8eee33203f83eb8,2020-03-04,1.0,5.0,20551.0
7e293e2f7ee31129feb6f11f9f407f89,2020-03-04,7.0,21.0,4225.0
e4aaa7a43e77ff4b7ec47e48fe8864d3,2020-03-04,5.0,16.0,5489.0
72fca13c3e265d28330a57c1e7ada68b,2020-03-04,0.0,1.0,50439.0
79f2852786e5df2e76be1cd51e3a431c,2020-03-04,7.0,18.0,17779.0
26a8dd22a8a771b0556142236a9c90a8,2020-03-04,5.0,19.0,14575.0
46a4afdd68f4f5e5093b85126a978ec6,2020-03-04,5.0,9.0,50157.0
47e734072416242469a27fd5b6258077,2020-03-04,5.0,23.0,10797.0
eb1222449d9f0c3083d8bbfd3f031fbc,2020-03-04,10.0,38.0,12415.0
1acc4f8147f4a7ab9e555a6701a39933,2020-03-04,5.0,18.0,12380.0
a3c2bc85c7e217b8523c2e67eee9d9f2,2020-03-04,3.0,3.0,11735.0
f73b0f55c49f684968cb297b25799516,2020-03-04,1.0,9.0,13274.0
987eee3538aed0aba4ce4e656d698d27,2020-03-04,1.0,8.0,19756.0
24469051771ea5ab18a2002918150ad2,2020-03-04,4.0,13.0,18994.0
7520853c46645e41fd5c5b2237e49ea2,2020-03-04,1.0,4.0,17387.0
22a21bcf2aa242f86e63b06c0a9f6f36,2020-03-04,4.0,18.0,28649.0
fb6c43a8708156855fc9b35198d063ff,2020-03-04,6.0,19.0,20396.0
15d8d9112bd0db5df964d5de2e753e35,2020-03-04,4.0,10.0,1088.0
7a11ee0e6cb6b2fc32e2b8e9941057de,2020-03-04,5.0,11.0,8480.0
e299bdfeeb7e9a822113c5f6d075a658,2020-03-04,3.0,12.0,11558.0
99cbcedbfc57873389a024392f62bb6a,2020-03-04,0.0,5.0,14194.0
3e6bb920fe67b11974064f4c0845407b,2020-03-04,8.0,28.0,13174.0
1a3049a1b60868f3e1a87f3e00c0d6f5,2020-03-04,10.0,37.0,2290.0
cc0f69e247cca19dcc47fd0f464bf935,2020-03-04,3.0,13.0,4338.0
799af65a28a561e0850d9c3263be53fb,2020-03-04,5.0,7.0,7999.0
4833e25412416bc5a05ab1e2185b84d4,2020-03-04,3.0,7.0,8750.0
5d27c3d339d1f64f86f8b17d57f49d2c,2020-03-04,5.0,12.0,16188.0
1b0cc70cbbb688836d52b8e66158476e,2020-03-04,10.0,34.0,31936.0
da07a0a1b81fec1d9e5cc49a25b9f0a5,2020-03-04,8.0,28.0,5072.0
a2f26f4efcad1e42e4c1835e4a1d4956,2020-03-04,1.0,3.0,15765.0
db1e7a7cb2db56212f3552fd548e7871,2020-03-04,5.0,14.0,710.0
37fadcea0c52969f7577a2217d0940c7,2020-03-04,9.0,28.0,16211.0
5d4bd98bd21edff83d01028e8ff2552c,2020-03-04,2.0,4.0,1255.0
1f08c81166a13fc2709d124eea0ee1d9,2020-03-04,7.0,22.0,18379.0
3abb8632a691d4f3eedc1b35c72a8b73,2020-03-04,9.0,36.0,22854.0
dbb79e0e1b2292c6436d5a5dd7b8cb00,2020-03-04,2.0,4.0,33938.0
514a0f45e769b7c6e2497f9307295556,2020-03-04,8.0,26.0,2142.0
e70433b66566737d764b60b4e8e10665,2020-03-04,7.0,21.0,5112.0
